CRASH_RECORD_ID,CRASH_DATE_EST_I,CRASH_DATE,POSTED_SPEED_LIMIT,TRAFFIC_CONTROL_DEVICE,DEVICE_CONDITION,WEATHER_CONDITION,LIGHTING_CONDITION,FIRST_CRASH_TYPE,TRAFFICWAY_TYPE,LANE_CNT,ALIGNMENT,ROADWAY_SURFACE_COND,ROAD_DEFECT,REPORT_TYPE,CRASH_TYPE,INTERSECTION_RELATED_I,NOT_RIGHT_OF_WAY_I,HIT_AND_RUN_I,DAMAGE,DATE_POLICE_NOTIFIED,PRIM_CONTRIBUTORY_CAUSE,SEC_CONTRIBUTORY_CAUSE,STREET_NO,STREET_DIRECTION,STREET_NAME,BEAT_OF_OCCURRENCE,PHOTOS_TAKEN_I,STATEMENTS_TAKEN_I,DOORING_I,WORK_ZONE_I,WORK_ZONE_TYPE,WORKERS_PRESENT_I,NUM_UNITS,MOST_SEVERE_INJURY,INJURIES_TOTAL,INJURIES_FATAL,INJURIES_INCAPACITATING,INJURIES_NON_INCAPACITATING,INJURIES_REPORTED_NOT_EVIDENT,INJURIES_NO_INDICATION,INJURIES_UNKNOWN,CRASH_HOUR,CRASH_DAY_OF_WEEK,CRASH_MONTH,LATITUDE,LONGITUDE,LOCATION
9c4b52f50d8d1157a0b13af6425179c3012f3bfc307ca82f750dd25c523c6f62e005d724ad5dbb1db6654de20abebb951d004e621b2e146b74d1b03aa202f7ef,,05/17/2024 12:40:00 PM,25,NO CONTROLS,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,FIXED OBJECT,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,,,"OVER $1,500",05/17/2024 12:45:00 PM,PHYSICAL CONDITION OF DRIVER,NOT APPLICABLE,770,W,OHARE ST,1654,,,,,,,1,"REPORTED, NOT EVIDENT",1,0,0,0,1,0,0,12,6,5,,,
682a687f29c5a4a4797e2c079a0517a0e09725569b20de99c7ce3e0032b348eab92afc8bd2ff3d4d99cf1d51b493bec79a8cb442c4cc2e2b4f112418327c8852,,03/15/2025 09:20:00 AM,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,,,"$501 - $1,500",03/15/2025 09:24:00 AM,IMPROPER OVERTAKING/PASSING,UNABLE TO DETERMINE,5245,W,FULLERTON AVE,2515,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,9,7,3,41.92397326,-87.75798631,POINT (-87.757986312676 41.923973259275)
2ecfd5d8074f4774686ff5ffa056478170bb6a009f26e172a77cf012a6926b062b1f33cfbaf7792ba09551076e0e87426d6681ae1775bfb5c79f3a0af347aa15,,01/15/2025 08:17:00 AM,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,ONE-WAY,,STRAIGHT AND LEVEL,SNOW OR SLUSH,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,,,"$501 - $1,500",01/15/2025 08:24:00 AM,IMPROPER OVERTAKING/PASSING,NOT APPLICABLE,8000,S,LAFAYETTE AVE,623,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,8,4,1,41.74900769,-87.62591915,POINT (-87.625919151184 41.74900769183)
6956072cc8bc2c932a74c7b0b4101e146e8d709a9350160ec4222ca151d513bcb95a09f05a793de4f5cc01355d06b5fba79b13963764d622567fb4dd39344ed1,,03/15/2025 04:39:00 PM,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,DIVIDED - W/MEDIAN (NOT RAISED),,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,"OVER $1,500",03/15/2025 05:10:00 PM,UNABLE TO DETERMINE,NOT APPLICABLE,8341,S,COTTAGE GROVE AVE,632,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,3,0,16,7,3,41.74272599,-87.60485134,POINT (-87.604851343535 41.742725991086)
69a33174d4eb5c8117290f2a0d515d9502c90cbd94db8fbca661018b7087ce7c96eea8450a798d35033ee5d7859e9b6ff87d9fa35d18655778f31bfcf502067e,,03/15/2025 06:00:00 AM,25,NO CONTROLS,NO CONTROLS,CLOUDY/OVERCAST,DAWN,SIDESWIPE SAME DIRECTION,ONE-WAY,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,,,"OVER $1,500",03/15/2025 06:08:00 AM,FAILING TO YIELD RIGHT-OF-WAY,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,5,W,TERMINAL ST,1655,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,6,7,3,,,
6b46db7ecdbed631b8119b9bb8c072427c55c0a7ce928812e4415b18ea8d6ad93166fc4f659299963956d9a6a52f10c4e38dbf28428dc03ebfcf799e2866a72c,,03/15/2025 04:38:00 PM,30,STOP SIGN/FLASHER,FUNCTIONING PROPERLY,UNKNOWN,DAYLIGHT,ANGLE,DIVIDED - W/MEDIAN (NOT RAISED),,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,Y,"$501 - $1,500",03/15/2025 05:50:00 PM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,4432,W,LELAND AVE,1722,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,3,0,16,7,3,41.96639666,-87.73993327,POINT (-87.739933271256 41.96639665823)
a00ba44fe3ce68686db0fca2e54e8582bfcae0060897121418e36c5c2a6ae8d827b30ee5f1ed3e25b2d285f3245cb4b0a27d3d6fd82fba5d668ef58823f30960,,05/17/2024 09:26:00 AM,20,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,OTHER,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,,,"OVER $1,500",05/17/2024 09:28:00 AM,UNABLE TO DETERMINE,NOT APPLICABLE,1,W,TERMINAL ST,1651,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,9,6,5,,,
6b938a31a9f8492a85b4ec788045dbeef5d7a4ccf32d9e5f5c67a33f7440345df3f7ae2ed8e12815a643d33d231d133ed7c31aa5122a6d5ddf3afbbf97878a1b,,03/15/2025 05:30:00 PM,30,UNKNOWN,UNKNOWN,CLOUDY/OVERCAST,DAYLIGHT,PARKED MOTOR VEHICLE,NOT DIVIDED,,STRAIGHT AND LEVEL,UNKNOWN,UNKNOWN,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,"OVER $1,500",03/15/2025 07:00:00 PM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,200,N,STETSON AVE,114,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,1,0,17,7,3,41.88583536,-87.62245569,POINT (-87.622455691865 41.885835359762)
6c62b1b0bbd5f9aa15545ebf5a23d02cf07a6c9b0e6d5f55782c3532c5dad1f4643455b570ea295e657cee79ae0df91f1b2e39ee07b7e7b684369d0751234305,,03/15/2025 03:30:00 PM,30,STOP SIGN/FLASHER,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,PEDESTRIAN,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,Y,,,$500 OR LESS,03/15/2025 04:19:00 PM,FAILING TO YIELD RIGHT-OF-WAY,NOT APPLICABLE,3399,N,GREENVIEW AVE,1922,,,,,,,2,NONINCAPACITATING INJURY,1,0,0,1,0,1,0,15,7,3,41.94333713,-87.66619399,POINT (-87.666193989599 41.943337129528)
6c89f7c5a1844c332cc3cafe6bd788aeb92894a30879379604fd440c6bbc48734f48c3018cc490145a3a0bc37d49b3a6c72bfa6be0625b01f3cb7b7fef702e00,Y,03/15/2025 01:25:00 AM,30,NO CONTROLS,NO CONTROLS,RAIN,"DARKNESS, LIGHTED ROAD",REAR TO FRONT,NOT DIVIDED,,STRAIGHT AND LEVEL,WET,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,,,"OVER $1,500",03/15/2025 02:40:00 AM,DRIVING ON WRONG SIDE/WRONG WAY,UNABLE TO DETERMINE,8748,S,JEFFERY BLVD,412,,,,,,,2,"REPORTED, NOT EVIDENT",1,0,0,0,1,1,0,1,7,3,41.73560413,-87.57583245,POINT (-87.575832448815 41.735604129658)
31daee4d3a4727c62042c65c8b148cc063f1aa1695ca13ea2c367d6e4bdc28123402cb398542c739aa924d31e745d530de66c0da04529ce5a54690d6fafac9d0,,01/15/2025 07:55:00 PM,25,NO CONTROLS,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",TURNING,DIVIDED - W/MEDIAN (NOT RAISED),,STRAIGHT AND LEVEL,UNKNOWN,UNKNOWN,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,"OVER $1,500",01/16/2025 12:01:00 AM,FAILING TO YIELD RIGHT-OF-WAY,NOT APPLICABLE,3003,W,TOUHY AVE,2411,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,19,4,1,42.01185028,-87.70464009,POINT (-87.704640085447 42.011850276505)
6ec2df39459c656cb91777bda1e56735badd676116251d2999ae406fefd5ec6ee17bdb3fa41dcea2db4048fdf1df5247749103138c550c16a883ecbe10c3a97e,,03/15/2025 11:44:00 AM,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,ANGLE,FOUR WAY,,STRAIGHT AND LEVEL,UNKNOWN,UNKNOWN,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,Y,,,"OVER $1,500",03/15/2025 01:40:00 PM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,1232,W,GRAND AVE,1214,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,3,0,11,7,3,41.89117273,-87.65894797,POINT (-87.658947968744 41.891172732655)
3347ffa406f91f9e8df5c8a7dc912dc6f5c791f8d480f8e7e5226cdc7139acf699540365c5f4dd6b8c24dde9a1050173bc51f236abec0209ca2761a9d1facccd,,01/15/2025 03:21:00 PM,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,ANGLE,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,N,"$501 - $1,500",01/15/2025 04:45:00 PM,IMPROPER BACKING,UNABLE TO DETERMINE,1945,N,RIDGEWAY AVE,2535,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,3,0,15,4,1,41.91672163,-87.72027966,POINT (-87.720279656463 41.91672162756)
01347c6fbf7e2b873316e021768a52053d7caa6fd655e4543bd37ce22ececb2b2cee7b6969fe66487a0e1afd76c30f3c99828d27a8dcf51649af23e875629141,,05/31/2024 10:00:00 PM,20,NO CONTROLS,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",SIDESWIPE SAME DIRECTION,ONE-WAY,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,"OVER $1,500",06/01/2024 12:20,UNABLE TO DETERMINE,NOT APPLICABLE,10000,W,BALMORAL AVE,1654,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,3,0,22,6,5,,,
a9ee386636d23cc57ef08116bf18e6b920e4f74930ed7e4af7ba4c1a289a5b6769021ccb5726eeb57ef77c9c9f394570a18f0eb095ac71f03511dbf8327554f6,,03/21/2024 04:17:00 PM,25,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,FIXED OBJECT,DIVIDED - W/MEDIAN BARRIER,,STRAIGHT AND LEVEL,DRY,UNKNOWN,ON SCENE,NO INJURY / DRIVE AWAY,,,,"OVER $1,500",03/21/2024 04:17:00 PM,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,NOT APPLICABLE,600,E,RANDOLPH ST,114,,,,Y,UNKNOWN,,1,NO INDICATION OF INJURY,0,0,0,0,0,1,0,16,5,3,,,
52ca16e30e56ea174a01c4b98ddde9117ea1436df2b709aae74e40308fa494d5427d9c847bf233659a9e53f50605805e408f77b82f6511fb85415f5d65d5a5fa,,02/23/2025 12:27:00 AM,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,"DARKNESS, LIGHTED ROAD",ANGLE,FOUR WAY,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,Y,,,"OVER $1,500",02/23/2025 12:28:00 AM,DISREGARDING TRAFFIC SIGNALS,UNABLE TO DETERMINE,3951,W,103RD ST,2211,,,,,,,2,NONINCAPACITATING INJURY,4,0,0,2,2,0,0,0,1,2,41.70576966,-87.72053294,POINT (-87.720532937399 41.705769661372)
71bd30fd6d51f6c15db6939302660f3048e4595735ed6203f0b3f6d0f3cb461c34cc7169ac45f5ea52aa9aa9f7a61031593f918a2fe2abd191ff274c7004025a,,03/15/2025 11:24:00 PM,30,NO CONTROLS,NO CONTROLS,RAIN,DARKNESS,PARKED MOTOR VEHICLE,ONE-WAY,,STRAIGHT AND LEVEL,WET,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,"OVER $1,500",03/16/2025 09:00:00 AM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,5645,S,ADA ST,713,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,1,0,23,7,3,41.79096277,-87.65828942,POINT (-87.658289422363 41.790962773351)
562366e5348c2f44fbf729e0f4d4c6afdf8326d42074caaffcc9db5f12fd13b16bf5b2fba387308cee5d23a242da4dd98e7165e985976d8aec01c4dcc2519ee3,,02/23/2025 02:30:00 AM,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,"DARKNESS, LIGHTED ROAD",FIXED OBJECT,DIVIDED - W/MEDIAN (NOT RAISED),,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,Y,,,"OVER $1,500",02/23/2025 02:30:00 AM,UNABLE TO DETERMINE,NOT APPLICABLE,1400,W,63RD ST,713,,,,,,,1,NO INDICATION OF INJURY,0,0,0,0,0,1,0,2,1,2,41.77965209,-87.65942423,POINT (-87.659424229248 41.77965209155)
a1de1e0a274dbe85d0084ad546dad3222df7e0ad16ce52ac318dd7e46d602fd68deef818901d1121e0448f5338c667f8508c285fa43b733b1dec11699144b673,,06/14/2024 07:45:00 AM,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,REAR END,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,,,"$501 - $1,500",06/14/2024 07:47:00 AM,UNABLE TO DETERMINE,NOT APPLICABLE,130,N,BESSIE COLEMAN DR,1654,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,7,6,6,,,
832653ac5e177dd1429a711d31c282aad1f948f3ba54c5eb0647a44b231a15da79764b3abf21957bab2d01d62a3224075be14fd1479fc15d85e1bdbb39d74b70,,12/04/2024 10:13,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,UNKNOWN,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,,,"OVER $1,500",12/04/2024 10:33,FAILING TO YIELD RIGHT-OF-WAY,UNABLE TO DETERMINE,5400,S,HYDE PARK BLVD,234,,,,,,,2,"REPORTED, NOT EVIDENT",1,0,0,0,1,2,0,10,4,12,41.79799724,-87.58416411,POINT (-87.58416410905 41.797997236026)
34409a8fefc15f9ade9d8bfeef681fe327296ada79f1809c5445cdd531ff67961ad9f9c2d3db3d9a9ca26f178be1e58a8852bb926a20c7dd97f1c4ddf110f40b,N,01/15/2025 10:00:00 PM,25,NO CONTROLS,NO CONTROLS,SNOW,"DARKNESS, LIGHTED ROAD",PARKED MOTOR VEHICLE,NOT DIVIDED,,STRAIGHT AND LEVEL,SNOW OR SLUSH,UNKNOWN,ON SCENE,NO INJURY / DRIVE AWAY,,,,"OVER $1,500",01/15/2025 10:15:00 PM,FAILING TO YIELD RIGHT-OF-WAY,FAILING TO YIELD RIGHT-OF-WAY,11360,S,DR MARTIN LUTHER KING JR DR,531,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,1,0,22,4,1,41.68746176,-87.61336575,POINT (-87.61336574517 41.687461762516)
71ef4510d9b32d3ded1f8e0150d78132c75c081ac4da90521ec3e3c545a16e0cd0a59aa10ec015499a0463c5e95bc424505193554559b836e3f0af965b8741fb,,03/15/2025 03:15:00 PM,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,TURNING,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,Y,,,"$501 - $1,500",03/15/2025 03:20:00 PM,IMPROPER OVERTAKING/PASSING,NOT APPLICABLE,600,N,WABASH AVE,1834,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,5,0,15,7,3,41.89253115,-87.62689596,POINT (-87.626895964473 41.892531148205)
5bbd0ed772ab99d6e6dec0d4b1603ccd7f6a518d530d2cb33d86a2a74fee420aacef46a48e3e73b75244ac833bb364342c9f5fa2d71c90bc3d82d585e729f978,,02/23/2025 03:00:00 AM,30,NO CONTROLS,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",PARKED MOTOR VEHICLE,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,,Y,"OVER $1,500",02/23/2025 06:57:00 AM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,2753,S,PULASKI RD,1031,,,,,,,3,NO INDICATION OF INJURY,0,0,0,0,0,1,0,3,1,2,41.84083147,-87.72430995,POINT (-87.724309945643 41.84083147198)
cca31609a402215fbf6a90108bac43b97b57c7001e95d0a4aff99322ae78813296133c79c2747f0bccadaae4fbcedb7a51f2fd36320e7e37f8a5f5bf81f9a49a,,09/27/2023 09:50:00 AM,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,REAR END,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,,INJURY AND / OR TOW DUE TO CRASH,Y,,Y,"OVER $1,500",09/27/2023 09:53:00 AM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,2434,W,FULLERTON AVE,1431,,,,,,,2,NONINCAPACITATING INJURY,1,0,0,1,0,1,0,9,4,9,41.92499701,-87.68905401,POINT (-87.689054009972 41.924997008049)
36f419a42c111dafc28f0dd1df023e1a4d874bddd0c5a6586ed1e84cd5ca4aec71aa5edbd929fac611286b054d1045bf3859285cd5a7939e1641107560c051f2,,01/15/2025 11:45:00 AM,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,N,,Y,"OVER $1,500",01/15/2025 12:22:00 PM,IMPROPER OVERTAKING/PASSING,NOT APPLICABLE,2600,S,DR MARTIN LUTHER KING JR DR,133,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,11,4,1,41.84565291,-87.61781639,POINT (-87.617816391009 41.845652911763)
d003e91f747392b13fbdd8cab6cc4a10364589a65b7fc42d2b48b8087e4f6806d6c4850a122129246898ae3cbc6681fc0d435f55837180961bfe5ec8d3ab5734,,09/26/2023 04:36:00 PM,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,TURNING,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,,,"OVER $1,500",09/26/2023 04:40:00 PM,FAILING TO YIELD RIGHT-OF-WAY,NOT APPLICABLE,5000,W,FOSTER AVE,1623,,,,,,,2,NONINCAPACITATING INJURY,1,0,0,1,0,1,0,16,3,9,41.97538353,-87.75295892,POINT (-87.752958923026 41.975383528015)
5d189c4b19fb95b018cbb455c77912a9de1b2bb12b5a74c00f51f21cdad271782ece993305daae38b468c7fdf8170c4ba0686ca6637a3c4de2f1251fe68e9dd0,,02/23/2025 02:00:00 PM,30,STOP SIGN/FLASHER,NO CONTROLS,CLEAR,DAYLIGHT,TURNING,"FIVE POINT, OR MORE",,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,Y,,Y,"OVER $1,500",02/23/2025 03:00:00 PM,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,UNABLE TO DETERMINE,1001,E,130TH ST S,533,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,14,1,2,41.65900069,-87.59753111,POINT (-87.597531112822 41.659000688626)
5e3fc559cf1b23f6f4edc241b984a5c370b3b7d9f523d86c8bc78fcb39ec8bcf7fbec5a124440e0a70f35e57ad7bdbc28cce8222ce0225cc01d6fa864383a9fa,,02/23/2025 11:00:00 AM,30,STOP SIGN/FLASHER,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,ANGLE,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,UNKNOWN,ON SCENE,NO INJURY / DRIVE AWAY,Y,,,"OVER $1,500",02/23/2025 11:20:00 AM,FAILING TO YIELD RIGHT-OF-WAY,FAILING TO YIELD RIGHT-OF-WAY,4599,W,WASHINGTON BLVD,1113,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,3,0,11,1,2,41.88176666,-87.74003549,POINT (-87.740035494909 41.881766662783)
38cf6cc3f05a827aa6cd16ae1b0b78c5307abef6c721a4ce2e814de6af53da68b437fdc6883e7702f349f240d99ba738807085eb47496b6b83ac19d0ccfe7068,,01/15/2025 06:05:00 AM,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DARKNESS,ANGLE,FOUR WAY,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,Y,,,"OVER $1,500",01/15/2025 06:55:00 AM,DISREGARDING TRAFFIC SIGNALS,EQUIPMENT - VEHICLE CONDITION,2000,E,76TH ST,414,,,,,,,2,"REPORTED, NOT EVIDENT",2,0,0,0,2,1,0,6,4,1,41.75716978,-87.57604373,POINT (-87.576043730367 41.757169780655)
397c405cd3955d9146f9974d97802e0ab5c1ea88bbf18ca91ff01220c16db4e5f02aca0036bf509f1ea670f14bbb2d7b52eb529febb8fc024f8862358d0925f8,,01/15/2025 03:41:00 PM,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,TURNING,NOT DIVIDED,,STRAIGHT ON GRADE,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,Y,,,"OVER $1,500",01/15/2025 04:55:00 PM,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,NOT APPLICABLE,9420,S,ASHLAND AVE,2221,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,3,0,15,4,1,41.72237698,-87.66284938,POINT (-87.662849379458 41.722376981145)
3a46348defdc8d4aeaff81dd1394166fab81253cd41a907ca247410107b95883e0b736f7a14034f5b9460270a9e65c82babf465b20abbb2a0a74f7f9ae96b1e2,,01/15/2025 05:00:00 PM,30,STOP SIGN/FLASHER,FUNCTIONING PROPERLY,CLEAR,"DARKNESS, LIGHTED ROAD",ANGLE,FOUR WAY,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,Y,,,"OVER $1,500",01/15/2025 05:37:00 PM,FAILING TO YIELD RIGHT-OF-WAY,NOT APPLICABLE,1034,W,RANDOLPH ST,1224,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,3,0,17,4,1,41.88441253,-87.65341893,POINT (-87.653418925694 41.884412532634)
74a7d20d44048603444ee09abd0e246eef611500b3a9f170bfc694e8f896a706ca807358aa17ddbd7d23dfc138adec367eeb1860386a7132c0520510d176f94e,,03/15/2025 11:05:00 AM,35,OTHER,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,,,"$501 - $1,500",03/15/2025 11:06:00 AM,IMPROPER OVERTAKING/PASSING,UNABLE TO DETERMINE,80,E,OHIO ST,1834,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,11,7,3,41.89263269,-87.62546935,POINT (-87.625469348514 41.89263269454)
60db7f18b1bf1cfc9d26d77361a4fed603b2d55e88c1184e440763d8926d58ba3c29f9b85044d9ddd86e049742cf50204f244bb9d0ca8df23ee00c625ecc30e9,,02/23/2025 03:45:00 AM,30,NO CONTROLS,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",REAR END,DIVIDED - W/MEDIAN (NOT RAISED),,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,Y,"$501 - $1,500",02/23/2025 04:10:00 AM,FAILING TO REDUCE SPEED TO AVOID CRASH,FAILING TO REDUCE SPEED TO AVOID CRASH,701,S,CENTRAL PARK AVE,1133,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,3,1,2,41.87261573,-87.71547436,POINT (-87.71547435626 41.872615727646)
3aff96a3e7d168fbd4d1c5eee4dc63645222784eabb07fe320c19db3c066f828f3c30e785c6dd1d3ceb92efb352b2023f6436ead2676f7ed02b3ca02e399caf9,,01/15/2025 03:46:00 PM,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,ANGLE,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),INJURY AND / OR TOW DUE TO CRASH,,,,$500 OR LESS,01/15/2025 04:55:00 PM,UNABLE TO DETERMINE,NOT APPLICABLE,2923,N,CALIFORNIA AVE,1411,,,,,,,2,"REPORTED, NOT EVIDENT",1,0,0,0,1,1,0,15,4,1,41.9346892,-87.69754719,POINT (-87.697547191107 41.934689199351)
3b2c745da33c242080ad710028ec40fa097a1307f84f160047e083df805844159c8a6e565b1f4b07af9f8675729d7dcba2f487b715ffd896b215ed83a3d4ef1f,,01/15/2025 04:52:00 PM,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DARKNESS,REAR END,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,UNKNOWN,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,,,"OVER $1,500",01/15/2025 05:02:00 PM,FOLLOWING TOO CLOSELY,FOLLOWING TOO CLOSELY,3800,S,DR MARTIN LUTHER KING JR DR,212,,,,,,,2,NONINCAPACITATING INJURY,1,0,0,1,0,1,0,16,4,1,41.825556,-87.61717842,POINT (-87.617178418099 41.82555599761)
